max_wait_seconds,n_replications,avg_quote,expected_conversion_rate,simulated_conversion_rate,shared_rate_given_conversion,avg_wait_time,revenue,cost,profit,profit_per_request,profit_per_converted_rider,matched_pairs,BASE_PRICE,EMPTY_QUEUE_BUMP,MAX_CANDIDATES,BASE_MIN_SAVING_RATIO,BASE_MIN_ABSOLUTE_SAVING,LARGE_QUEUE_THRESHOLD,,Profit(value),value_flag
60,1,0.707071089,0.325455512,0.328215134,0.575342466,32.39648488,9257.561336,7864.29233,1393.269006,0.118193842,0.360110883,1113,0.725,0,10,0.1,0.35,6,,1393.269006,FALSE
120,1,0.705929589,0.327269509,0.330675263,0.695741406,50.27860441,9316.072644,7753.873972,1562.198672,0.132524489,0.400769285,1356,0.725,0,10,0.1,0.35,6,,1562.198672,FALSE
15,1,0.711826773,0.3165537,0.319986427,0.273064687,11.84915164,8998.860455,8154.172898,844.6875568,0.071656562,0.223936256,515,0.725,0,10,0.1,0.35,8,,844.6875568,TRUE
60,1,0.706878012,0.325647653,0.328215134,0.568105454,32.86533988,9255.716738,7840.959824,1414.756913,0.120016705,0.365664749,1099,0.725,0,10,0.1,0.35,8,,1414.756913,FALSE
120,1,0.705948931,0.327113831,0.330251103,0.692525045,50.47752376,9299.289978,7735.055849,1564.234128,0.132697161,0.401806866,1348,0.725,0,10,0.1,0.35,8,,1564.234128,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,10,0.12,0.22,6,,829.4664795,TRUE
60,1,0.706550051,0.326428785,0.328978622,0.555440949,33.54564208,9276.097496,7840.538746,1435.55875,0.121781367,0.370180183,1077,0.725,0,10,0.12,0.22,6,,1435.55875,FALSE
120,1,0.705421276,0.327904866,0.32931795,0.676970634,52.39876352,9250.03012,7631.731097,1618.299023,0.137283595,0.416872494,1314,0.725,0,10,0.12,0.22,6,,1618.299023,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,10,0.12,0.22,8,,829.4664795,TRUE
60,1,0.706370546,0.326875881,0.329487615,0.548403708,33.89855819,9283.230911,7846.877603,1436.353308,0.121848771,0.369812901,1065,0.725,0,10,0.12,0.22,8,,1436.353308,FALSE
120,1,0.70526247,0.328258755,0.329826943,0.674382716,52.72479424,9267.324476,7637.668254,1629.656222,0.13824705,0.419150263,1311,0.725,0,10,0.12,0.22,8,,1629.656222,TRUE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,10,0.12,0.28,6,,829.4664795,TRUE
60,1,0.706548524,0.326432373,0.328978622,0.554925219,33.56704487,9276.097496,7840.721817,1435.375679,0.121765836,0.370132976,1076,0.725,0,10,0.12,0.28,6,,1435.375679,FALSE
120,1,0.705421276,0.327904866,0.32931795,0.676970634,52.39876352,9250.03012,7631.731097,1618.299023,0.137283595,0.416872494,1314,0.725,0,10,0.12,0.28,6,,1618.299023,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,10,0.12,0.28,8,,829.4664795,TRUE
60,1,0.706369019,0.32687947,0.329487615,0.547888774,33.91992791,9283.230911,7847.060674,1436.170237,0.12183324,0.369765766,1064,0.725,0,10,0.12,0.28,8,,1436.170237,FALSE
120,1,0.70526247,0.328258755,0.329826943,0.674382716,52.72479424,9267.324476,7637.668254,1629.656222,0.13824705,0.419150263,1311,0.725,0,10,0.12,0.28,8,,1629.656222,TRUE
15,1,0.711700543,0.316814825,0.320410587,0.252581414,12.09584326,9017.490386,8187.855544,829.6348417,0.07037961,0.219654446,477,0.725,0,10,0.12,0.35,6,,829.6348417,TRUE
60,1,0.706536478,0.32642433,0.328978622,0.55337803,33.63718412,9278.558822,7841.994477,1436.564344,0.121866673,0.370439491,1073,0.725,0,10,0.12,0.35,6,,1436.564344,FALSE
120,1,0.705352732,0.328054202,0.329996607,0.674550129,52.61413882,9277.334689,7651.325864,1626.008825,0.137937634,0.417997127,1312,0.725,0,10,0.12,0.35,6,,1626.008825,FALSE
15,1,0.711700543,0.316814825,0.320410587,0.252581414,12.09584326,9017.490386,8187.855544,829.6348417,0.07037961,0.219654446,477,0.725,0,10,0.12,0.35,8,,829.6348417,TRUE
60,1,0.706356804,0.326858408,0.329572447,0.545688546,33.99356499,9287.271046,7850.485074,1436.79,0.121885474,0.369829079,1060,0.725,0,10,0.12,0.35,8,,1436.785973,FALSE
120,1,0.705199525,0.328391923,0.330335935,0.671802773,52.96019517,9280.348714,7646.458462,1633.890252,0.138606231,0.419591744,1308,0.725,0,10,0.12,0.35,8,,1633.890252,TRUE
15,1,0.712013573,0.316251981,0.319647099,0.303078556,11.50663482,8990.751102,8148.063481,842.69,0.071486904,0.223643212,571,0.725,0,12,0.08,0.22,6,,842.6876214,TRUE
60,1,0.707580421,0.324419278,0.326094333,0.595733611,31.23673257,9191.844597,7852.41167,1339.432927,0.113626818,0.348447692,1145,0.725,0,12,0.08,0.22,6,,1339.432927,FALSE
120,1,0.706680523,0.32579174,0.32804547,0.718386346,47.52392035,9259.42175,7754.153833,1505.267917,0.127694937,0.38925987,1389,0.725,0,12,0.08,0.22,6,,1505.267917,FALSE
15,1,0.712008823,0.316264434,0.319647099,0.302547771,11.51194268,8990.742297,8148.453997,842.29,0.071453028,0.223537235,570,0.725,0,12,0.08,0.22,8,,842.2882996,TRUE
60,1,0.707369359,0.324786268,0.326772989,0.585150571,31.7837487,9209.832824,7857.868121,1351.964704,0.114689914,0.350977337,1127,0.725,0,12,0.08,0.22,8,,1351.964704,FALSE
120,1,0.706444011,0.326194909,0.329657279,0.715388574,47.99897066,9293.980521,7771.900723,1522.079798,0.129121123,0.391682913,1390,0.725,0,12,0.08,0.22,8,,1522.079798,FALSE
15,1,0.712002036,0.316279229,0.319647099,0.299893843,11.53901274,8990.751102,8149.091284,841.6598179,0.071399713,0.22337044,565,0.725,0,12,0.08,0.28,6,,841.6598179,TRUE
60,1,0.707559382,0.324451173,0.326263997,0.591783671,31.48361934,9194.648069,7855.626175,1339.021895,0.113591949,0.348159619,1138,0.725,0,12,0.08,0.28,6,,1339.021895,FALSE
120,1,0.706615541,0.325808993,0.328639294,0.717604543,47.73180176,9270.962713,7762.363803,1508.59891,0.127977512,0.389416342,1390,0.725,0,12,0.08,0.28,6,,1508.59891,FALSE
15,1,0.711997285,0.316291682,0.319647099,0.299363057,11.54432059,8990.742297,8149.481801,841.260496,0.071365838,0.223264463,564,0.725,0,12,0.08,0.28,8,,841.260496,TRUE
60,1,0.70736376,0.324788939,0.327112318,0.58246888,31.94942946,9219.299073,7866.085687,1353.213386,0.114795842,0.350937081,1123,0.725,0,12,0.08,0.28,8,,1353.213386,FALSE
120,1,0.706404649,0.326224965,0.329911775,0.713293906,48.37233222,9292.925371,7762.772894,1530.152477,0.129805945,0.393456538,1387,0.725,0,12,0.08,0.28,8,,1530.152477,FALSE
15,1,0.71198507,0.31631517,0.319647099,0.295647558,11.58943737,8990.553431,8149.394414,841.1590167,0.071357229,0.223237531,557,0.725,0,12,0.08,0.35,6,,841.1590167,TRUE
60,1,0.707460808,0.324694034,0.326688157,0.587379901,31.71280187,9216.210897,7871.854051,1344.356846,0.114044524,0.349092923,1131,0.725,0,12,0.08,0.35,6,,1344.356846,FALSE
120,1,0.70645945,0.326268882,0.329996607,0.71311054,48.14678663,9326.672312,7802.688572,1523.983741,0.129282638,0.391769599,1387,0.725,0,12,0.08,0.35,6,,1523.983741,FALSE
15,1,0.711980319,0.316327622,0.319647099,0.295116773,11.59474522,8990.544625,8149.784931,840.7596948,0.071323354,0.223131554,556,0.725,0,12,0.08,0.35,8,,840.7596948,TRUE
60,1,0.70726264,0.324999105,0.327536478,0.58016058,32.11551412,9237.805419,7886.155823,1351.649595,0.114663183,0.350077595,1120,0.725,0,12,0.08,0.35,8,,1351.649595,FALSE
120,1,0.706334747,0.326493194,0.330760095,0.708899718,48.73634265,9332.563911,7792.695887,1539.868024,0.130630134,0.394939221,1382,0.725,0,12,0.08,0.35,8,,1539.868024,FALSE
15,1,0.711847133,0.316508452,0.319986427,0.275185578,11.82370095,8999.172748,8154.641154,844.5315946,0.071643332,0.223894908,519,0.725,0,12,0.1,0.22,6,,844.5315946,TRUE
60,1,0.707126909,0.3253377,0.327790974,0.57815735,32.23757764,9241.93093,7849.960381,1391.970549,0.118083691,0.360240825,1117,0.725,0,12,0.1,0.22,6,,1391.970549,FALSE
120,1,0.705991517,0.327086808,0.329826943,0.700617284,49.79552469,9285.494491,7729.338108,1556.156383,0.132011909,0.400245983,1362,0.725,0,12,0.1,0.22,6,,1556.156383,FALSE
15,1,0.711839328,0.316528888,0.319986427,0.274655355,11.83112407,8999.139731,8155.169197,843.9705341,0.071595736,0.223746165,518,0.725,0,12,0.1,0.22,8,,843.9705341,TRUE
60,1,0.706925687,0.325586685,0.32804547,0.57098526,32.68192397,9248.50861,7834.126234,1414.382376,0.119984932,0.365757015,1104,0.725,0,12,0.1,0.22,8,,1414.382376,FALSE
120,1,0.706001188,0.326939396,0.329657279,0.697889861,49.95934122,9276.276165,7716.658194,1559.617971,0.132305563,0.401342761,1356,0.725,0,12,0.1,0.22,8,,1559.617971,FALSE
15,1,0.711845436,0.316509583,0.319986427,0.274655355,11.82926829,8999.172748,8154.819235,844.3535131,0.071628225,0.223847697,518,0.725,0,12,0.1,0.28,6,,844.3535131,TRUE
60,1,0.70710621,0.325374372,0.327960638,0.57682359,32.32048629,9244.258283,7852.299684,1391.958599,0.118082677,0.360051371,1115,0.725,0,12,0.1,0.28,6,,1391.958599,FALSE
120,1,0.705972345,0.327113542,0.330081439,0.700077101,49.8614752,9288.974252,7732.779748,1556.194504,0.132015143,0.399947187,1362,0.725,0,12,0.1,0.28,6,,1556.194504,FALSE
15,1,0.711837631,0.316530019,0.319986427,0.274125133,11.83669141,8999.139731,8155.347278,843.7924526,0.071580629,0.223698954,517,0.725,0,12,0.1,0.28,8,,843.7924526,TRUE
60,1,0.706910078,0.325612688,0.328130302,0.569803516,32.74922441,9250.257508,7836.051017,1414.206491,0.119970011,0.365616983,1102,0.725,0,12,0.1,0.28,8,,1414.206491,FALSE
120,1,0.705977944,0.326987971,0.329742111,0.696681245,50.10059172,9276.432905,7717.216251,1559.216654,0.132271518,0.401136263,1354,0.725,0,12,0.1,0.28,8,,1559.216654,FALSE
15,1,0.711834578,0.316533264,0.319986427,0.27359491,11.84172853,8998.893473,8153.644855,845.2486173,0.071704158,0.224084999,516,0.725,0,12,0.1,0.35,6,,845.2486173,TRUE
60,1,0.707075331,0.325449261,0.328215134,0.574825536,32.42129749,9257.626294,7864.133585,1393.492709,0.118212819,0.360168702,1112,0.725,0,12,0.1,0.35,6,,1393.492709,FALSE
120,1,0.705927384,0.327266001,0.330675263,0.696254489,50.22293484,9316.368794,7753.935136,1562.433658,0.132544423,0.400829569,1357,0.725,0,12,0.1,0.35,6,,1562.433658,FALSE
15,1,0.711826773,0.3165537,0.319986427,0.273064687,11.84915164,8998.860455,8154.172898,844.6875568,0.071656562,0.223936256,515,0.725,0,12,0.1,0.35,8,,844.6875568,TRUE
60,1,0.706882253,0.325641402,0.328215134,0.567588524,32.89015249,9255.781696,7840.801079,1414.980617,0.120035682,0.365722568,1098,0.725,0,12,0.1,0.35,8,,1414.980617,FALSE
120,1,0.705946725,0.327110323,0.330251103,0.693038788,50.42178269,9299.586127,7735.117013,1564.469114,0.132717095,0.401867227,1349,0.725,0,12,0.1,0.35,8,,1564.469114,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,12,0.12,0.22,6,,829.4664795,TRUE
60,1,0.706561418,0.326408881,0.328978622,0.555956679,33.52243424,9276.305115,7839.732722,1436.572393,0.121867356,0.370441566,1078,0.725,0,12,0.12,0.22,6,,1436.572393,FALSE
120,1,0.705433492,0.32788388,0.329487615,0.677136972,52.32234809,9264.021871,7641.632387,1622.389484,0.137630598,0.41771099,1315,0.725,0,12,0.12,0.22,6,,1622.389484,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,12,0.12,0.22,8,,829.4664795,TRUE
60,1,0.706381914,0.326855978,0.329487615,0.548918641,33.8753862,9283.43853,7846.071579,1437.366951,0.12193476,0.37007388,1066,0.725,0,12,0.12,0.22,8,,1437.366951,FALSE
120,1,0.705274686,0.328237769,0.329996607,0.674550129,52.64832905,9281.316226,7647.569544,1633.746683,0.138594052,0.419986294,1312,0.725,0,12,0.12,0.22,8,,1633.746683,TRUE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,12,0.12,0.28,6,,829.4664795,TRUE
60,1,0.706559891,0.326412469,0.328978622,0.555440949,33.54383703,9276.305115,7839.915793,1436.389322,0.121851826,0.370394358,1077,0.725,0,12,0.12,0.28,6,,1436.389322,FALSE
120,1,0.705433492,0.32788388,0.329487615,0.677136972,52.32234809,9264.021871,7641.632387,1622.389484,0.137630598,0.41771099,1315,0.725,0,12,0.12,0.28,6,,1622.389484,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,12,0.12,0.28,8,,829.4664795,TRUE
60,1,0.706380387,0.326859566,0.329487615,0.548403708,33.89675592,9283.43853,7846.25465,1437.18388,0.12191923,0.370026746,1065,0.725,0,12,0.12,0.28,8,,1437.18388,FALSE
120,1,0.705274686,0.328237769,0.329996607,0.674550129,52.64832905,9281.316226,7647.569544,1633.746683,0.138594052,0.419986294,1312,0.725,0,12,0.12,0.28,8,,1633.746683,TRUE
15,1,0.711700543,0.316814825,0.320410587,0.252581414,12.09584326,9017.490386,8187.855544,829.6348417,0.07037961,0.219654446,477,0.725,0,12,0.12,0.35,6,,829.6348417,TRUE
60,1,0.706547845,0.326404426,0.328978622,0.55337803,33.63718412,9278.766441,7841.340042,1437.426399,0.121939803,0.370661784,1073,0.725,0,12,0.12,0.35,6,,1437.426399,FALSE
120,1,0.705367662,0.328027723,0.330166271,0.674717369,52.53776978,9291.342547,7661.227153,1630.115394,0.138286002,0.41883746,1313,0.725,0,12,0.12,0.35,6,,1630.115394,TRUE
15,1,0.711700543,0.316814825,0.320410587,0.252581414,12.09584326,9017.490386,8187.855544,829.6348417,0.07037961,0.219654446,477,0.725,0,12,0.12,0.35,8,,829.6348417,TRUE
60,1,0.706368171,0.326838505,0.329572447,0.545688546,33.99356499,9287.478665,7849.830639,1437.648027,0.121958604,0.370050972,1060,0.725,0,12,0.12,0.35,8,,1437.648027,FALSE
120,1,0.705214455,0.328365444,0.330505599,0.671971253,52.8837269,9294.356573,7656.359752,1637.996821,0.1389546,0.420430395,1309,0.725,0,12,0.12,0.35,8,,1637.996821,TRUE
15,1,0.714930098,0.309950992,0.312945368,0.299810247,11.54811602,8773.806963,7933.060172,840.75,0.071322259,0.227906422,553,0.725,0.02,8,0.08,0.22,6,,840.7467911,TRUE
60,1,0.707708008,0.32412564,0.325839837,0.595157511,31.26868003,9188.03607,7849.69974,1338.33633,0.113533791,0.348434348,1143,0.725,0.02,8,0.08,0.22,6,,1338.33633,FALSE
120,1,0.706634035,0.325877889,0.327960638,0.717020176,47.71598551,9255.063712,7746.767394,1508.296318,0.127951842,0.3901439,1386,0.725,0.02,8,0.08,0.22,6,,1508.296318,FALSE
15,1,0.714925348,0.309963445,0.312945368,0.299268094,11.55353754,8773.798158,7933.450688,840.35,0.071288384,0.227798175,552,0.725,0.02,8,0.08,0.22,8,,840.3474693,TRUE
60,1,0.707489141,0.324510183,0.326518493,0.584047805,31.84827228,9205.857258,7855.10556,1350.751698,0.114587012,0.350935749,1124,0.725,0.02,8,0.08,0.22,8,,1350.751698,FALSE
120,1,0.706417543,0.326278477,0.329402782,0.714396086,48.13906773,9289.753789,7761.687065,1528.066724,0.129629006,0.393527356,1387,0.725,0.02,8,0.08,0.22,8,,1528.066724,FALSE
15,1,0.714906685,0.31000013,0.312945368,0.296557333,11.58118731,8773.638168,7934.087975,839.5501932,0.071220749,0.227582053,547,0.725,0.02,8,0.08,0.28,6,,839.5501932,TRUE
60,1,0.70768697,0.324157536,0.326009501,0.591204788,31.51574291,9190.839542,7852.914245,1337.925297,0.113498922,0.348146057,1136,0.725,0.02,8,0.08,0.28,6,,1337.925297,FALSE
120,1,0.706572277,0.32589101,0.328554462,0.71624064,47.89775368,9267.013824,7753.470228,1513.543597,0.12839698,0.390793596,1387,0.725,0.02,8,0.08,0.28,6,,1513.543597,FALSE
15,1,0.714901934,0.310012583,0.312945368,0.29601518,11.58660884,8773.629363,7934.478492,839.1508714,0.071186874,0.227473806,546,0.725,0.02,8,0.08,0.28,8,,839.1508714,TRUE
60,1,0.707483543,0.324512854,0.326857822,0.581884246,31.99065663,9215.323507,7863.171538,1352.151969,0.1147058,0.350934848,1121,0.725,0.02,8,0.08,0.28,8,,1352.151969,FALSE
120,1,0.706352392,0.326379353,0.329826943,0.712962963,48.42026749,9294.241906,7762.737936,1531.503971,0.129920595,0.393905342,1386,0.725,0.02,8,0.08,0.28,8,,1531.503971,FALSE
15,1,0.714881235,0.310056439,0.3130302,0.292140921,11.63360434,8776.382517,7937.351534,839.03,0.071176704,0.22737967,539,0.725,0.02,8,0.08,0.35,6,,839.030983,TRUE
60,1,0.707588395,0.324400396,0.326433661,0.586798337,31.74506237,9212.40237,7869.142121,1343.260248,0.113951497,0.349080106,1129,0.725,0.02,8,0.08,0.35,6,,1343.260248,FALSE
120,1,0.706416865,0.326332292,0.329996607,0.711568123,48.35269923,9320.691652,7794.111789,1526.579863,0.129502873,0.392436983,1384,0.725,0.02,8,0.08,0.35,6,,1526.579863,FALSE
15,1,0.714876485,0.310068892,0.3130302,0.291598916,11.63902439,8776.373711,7937.74205,838.63,0.071142828,0.227271453,538,0.725,0.02,8,0.08,0.35,8,,838.6316612,TRUE
60,1,0.707382423,0.32472302,0.327281982,0.579574909,32.156817,9233.829852,7883.241674,1350.588178,0.11457314,0.350074696,1118,0.725,0.02,8,0.08,0.35,8,,1350.588178,FALSE
120,1,0.706275195,0.3266339,0.330760095,0.708386766,48.84688382,9334.995843,7792.992955,1542.002888,0.130811239,0.395486763,1381,0.725,0.02,8,0.08,0.35,8,,1542.002888,FALSE
15,1,0.714674245,0.310407549,0.313369528,0.271792095,11.87033027,8785.005822,7944.173713,840.8321083,0.071329497,0.227621036,502,0.725,0.02,8,0.1,0.22,6,,840.8321083,TRUE
60,1,0.707259586,0.324996287,0.32762131,0.577938892,32.26618332,9239.087255,7847.253853,1391.833402,0.118072056,0.36039187,1116,0.725,0.02,8,0.1,0.22,6,,1391.833402,FALSE
120,1,0.705983882,0.327102878,0.329996607,0.699228792,49.90848329,9284.765816,7724.639788,1560.126028,0.132348662,0.401060676,1360,0.725,0.02,8,0.1,0.22,6,,1560.126028,FALSE
15,1,0.71466644,0.310427985,0.313369528,0.271250677,11.87791012,8784.972804,7944.701756,840.2710479,0.071281901,0.227469152,501,0.725,0.02,8,0.1,0.22,8,,840.2710479,TRUE
60,1,0.707038005,0.325314064,0.327875806,0.57076326,32.69081501,9245.452833,7830.858831,1414.594002,0.120002884,0.366001035,1103,0.725,0.02,8,0.1,0.22,8,,1414.594002,FALSE
120,1,0.705996946,0.326984183,0.329826943,0.696502058,50.07690329,9275.716612,7707.14921,1568.567401,0.133064761,0.403438118,1354,0.725,0.02,8,0.1,0.22,8,,1568.567401,FALSE
15,1,0.714670852,0.310412724,0.313369528,0.271250677,11.87601516,8784.95094,7944.351795,840.6,0.071309734,0.227557971,501,0.725,0.02,8,0.1,0.28,6,,840.5991454,TRUE
60,1,0.707238887,0.325032959,0.327790974,0.576604555,32.34912008,9241.414608,7849.593156,1391.821452,0.118071043,0.360202239,1114,0.725,0.02,8,0.1,0.28,6,,1391.821452,FALSE
120,1,0.705963183,0.327124095,0.330251103,0.698689956,49.97431287,9288.167331,7728.081428,1560.085903,0.132345258,0.400741306,1360,0.725,0.02,8,0.1,0.28,6,,1560.085903,FALSE
15,1,0.714663047,0.31043316,0.313369528,0.270709258,11.88359502,8784.917923,7944.879838,840.0380849,0.071262138,0.227406087,500,0.725,0.02,8,0.1,0.28,8,,840.0380849,TRUE
60,1,0.707022396,0.325340068,0.327960638,0.569580962,32.75814796,9247.201731,7832.783615,1414.418116,0.119987964,0.365860868,1101,0.725,0.02,8,0.1,0.28,8,,1414.418116,FALSE
120,1,0.705967085,0.327051945,0.329911775,0.69529442,50.23193623,9274.688637,7707.59301,1567.095627,0.132939907,0.402955934,1352,0.725,0.02,8,0.1,0.28,8,,1567.095627,FALSE
15,1,0.714659993,0.310436405,0.313369528,0.27016784,11.88873849,8784.671665,7943.177415,841.4942495,0.071385668,0.227800284,499,0.725,0.02,8,0.1,0.35,6,,841.4942495,TRUE
60,1,0.707208008,0.325107848,0.32804547,0.574605637,32.44996121,9254.782619,7861.427057,1393.355562,0.118201184,0.360319514,1111,0.725,0.02,8,0.1,0.35,6,,1393.355562,FALSE
120,1,0.70589413,0.327287393,0.330760095,0.694024109,50.48294434,9313.748825,7749.838542,1563.91,0.132669688,0.401105484,1353,0.725,0.02,8,0.1,0.35,6,,1563.910282,FALSE
15,1,0.714652189,0.310456841,0.313369528,0.269626421,11.89631835,8784.638647,7943.705458,840.933189,0.071338072,0.2276484,498,0.725,0.02,8,0.1,0.35,8,,840.933189,TRUE
60,1,0.706994571,0.325368781,0.32804547,0.567364882,32.89914663,9252.725918,7837.533676,1415.192242,0.120053634,0.365966445,1097,0.725,0.02,8,0.1,0.35,8,,1415.192242,FALSE
120,1,0.705916865,0.327160433,0.330335935,0.690806369,50.68669748,9297.135279,7726.209755,1570.925523,0.133264805,0.403422066,1345,0.725,0.02,8,0.1,0.35,8,,1570.925523,FALSE
15,1,0.714476077,0.310841422,0.313878521,0.25027027,12.12837838,8807.860938,7983.080507,824.7804307,0.0699678,0.22291363,463,0.725,0.02,8,0.12,0.22,6,,824.7804307,TRUE
60,1,0.706668646,0.326149139,0.328808958,0.555211558,33.55495356,9273.151819,7836.616908,1436.534911,0.121864176,0.370623042,1076,0.725,0.02,8,0.12,0.22,6,,1436.534911,FALSE
120,1,0.70538395,0.327878191,0.329572447,0.677477477,52.43294723,9253.713006,7642.719534,1610.993472,0.136663851,0.414670134,1316,0.725,0.02,8,0.12,0.22,6,,1610.993472,FALSE
15,1,0.714476077,0.310841422,0.313878521,0.25027027,12.12837838,8807.860938,7983.080507,824.7804307,0.0699678,0.22291363,463,0.725,0.02,8,0.12,0.22,8,,824.7804307,TRUE
60,1,0.70648999,0.326601436,0.32931795,0.548171046,33.9057187,9280.185693,7841.958823,1438.22687,0.122007709,0.370486056,1064,0.725,0.02,8,0.12,0.22,8,,1438.22687,TRUE
120,1,0.705214795,0.328253433,0.330166271,0.674717369,52.77646454,9275.254512,7651.7188,1623.535712,0.137727834,0.417146894,1313,0.725,0.02,8,0.12,0.22,8,,1623.535712,FALSE
15,1,0.714476077,0.310841422,0.313878521,0.25027027,12.12837838,8807.860938,7983.080507,824.7804307,0.0699678,0.22291363,463,0.725,0.02,8,0.12,0.28,6,,824.7804307,TRUE
60,1,0.706667119,0.326152727,0.328808958,0.554695562,33.57636739,9273.151819,7836.799979,1436.35184,0.121848646,0.37057581,1075,0.725,0.02,8,0.12,0.28,6,,1436.35184,FALSE
120,1,0.70538395,0.327878191,0.329572447,0.677477477,52.43294723,9253.713006,7642.719534,1610.993472,0.136663851,0.414670134,1316,0.725,0.02,8,0.12,0.28,6,,1610.993472,FALSE
15,1,0.714476077,0.310841422,0.313878521,0.25027027,12.12837838,8807.860938,7983.080507,824.7804307,0.0699678,0.22291363,463,0.725,0.02,8,0.12,0.28,8,,824.7804307,TRUE
60,1,0.706488463,0.326605025,0.32931795,0.547655848,33.92709943,9280.185693,7842.141894,1438.043799,0.121992178,0.370438897,1063,0.725,0.02,8,0.12,0.28,8,,1438.043799,TRUE
120,1,0.705214795,0.328253433,0.330166271,0.674717369,52.77646454,9275.254512,7651.7188,1623.535712,0.137727834,0.417146894,1313,0.725,0.02,8,0.12,0.28,8,,1623.535712,FALSE
15,1,0.714476586,0.310840822,0.313878521,0.24972973,12.13405405,8807.744216,7982.795423,824.95,0.069982083,0.222959133,462,0.725,0.02,8,0.12,0.35,6,,824.9487929,TRUE
60,1,0.706655073,0.326144684,0.328808958,0.553147575,33.64654283,9275.613145,7838.07264,1437.540505,0.121949483,0.370882483,1072,0.725,0.02,8,0.12,0.35,6,,1437.540505,FALSE
120,1,0.705298439,0.328056243,0.330420767,0.675224647,52.65186136,9289.373011,7669.325513,1620.047498,0.137431922,0.415930038,1315,0.725,0.02,8,0.12,0.35,6,,1620.047498,FALSE
15,1,0.714476586,0.310840822,0.313878521,0.24972973,12.13405405,8807.744216,7982.795423,824.95,0.069982083,0.222959133,462,0.725,0.02,8,0.12,0.35,8,,824.9487929,TRUE
60,1,0.706476247,0.326583964,0.329402782,0.545454545,34.0007726,9284.225828,7845.566293,1438.659535,0.122044413,0.370502069,1059,0.725,0.02,8,0.12,0.35,8,,1438.659535,TRUE
120,1,0.705142687,0.328374376,0.330675263,0.672139559,53.01590559,9291.200463,7663.230049,1627.970415,0.138104039,0.417642487,1310,0.725,0.02,8,0.12,0.35,8,,1627.970415,TRUE
15,1,0.714930098,0.309950992,0.312945368,0.299810247,11.54811602,8773.806963,7933.060172,840.75,0.071322259,0.227906422,553,0.725,0.02,10,0.08,0.22,6,,840.7467911,TRUE
60,1,0.707715813,0.32411252,0.325839837,0.595157511,31.26607654,9188.178731,7849.315943,1338.862788,0.113578452,0.348571411,1143,0.725,0.02,10,0.08,0.22,6,,1338.862788,FALSE
120,1,0.706725314,0.325671136,0.327960638,0.718572168,47.52897051,9259.196222,7753.00529,1506.190931,0.127773238,0.38959931,1389,0.725,0.02,10,0.08,0.22,6,,1506.190931,FALSE
15,1,0.714925348,0.309963445,0.312945368,0.299268094,11.55353754,8773.798158,7933.450688,840.35,0.071288384,0.227798175,552,0.725,0.02,10,0.08,0.22,8,,840.3474693,TRUE
60,1,0.707503054,0.324480611,0.326518493,0.58456742,31.81449727,9206.26861,7854.81209,1351.45652,0.114646804,0.351118867,1125,0.725,0.02,10,0.08,0.22,8,,1351.45652,FALSE
120,1,0.706488802,0.326074305,0.329572447,0.715572716,48.0041184,9293.754993,7770.75218,1523.002813,0.129199424,0.392021316,1390,0.725,0.02,10,0.08,0.22,8,,1523.002813,FALSE
15,1,0.714906685,0.31000013,0.312945368,0.296557333,11.58118731,8773.638168,7934.087975,839.5501932,0.071220749,0.227582053,547,0.725,0.02,10,0.08,0.28,6,,839.5501932,TRUE
60,1,0.707694774,0.324144416,0.326009501,0.591204788,31.51314078,9190.982203,7852.530447,1338.451756,0.113543583,0.348283049,1136,0.725,0.02,10,0.08,0.28,6,,1338.451756,FALSE
120,1,0.706657109,0.325695828,0.328554462,0.717273431,47.791118,9270.744919,7761.280062,1509.464857,0.128050972,0.389740474,1389,0.725,0.02,10,0.08,0.28,6,,1509.464857,FALSE
15,1,0.714901934,0.310012583,0.312945368,0.29601518,11.58660884,8773.629363,7934.478492,839.1508714,0.071186874,0.227473806,546,0.725,0.02,10,0.08,0.28,8,,839.1508714,TRUE
